"date","temperatures.max","temperatures.min","precipitation.amount","solar.amount","relativeHumidity.max","relativeHumidity.min","wind.morningMax","wind.dayMax","wind.average"
"2019-06-26",31.4300003051758,23.6499996185303,7.47599983215332,4545.806640625,95.3899993896484,69.120002746582,4.77001285552979,5.44303894042969,3.71403646469116
"2019-06-27",29.5400009155273,23.0499992370605,10.7030000686646,4302.27392578125,94.5599975585938,69.0400009155273,5.89612913131714,5.98803424835205,3.34429550170898
"2019-06-28",29.8099994659424,23.5200004577637,0.23649999499321,3864.57446289062,95.1999969482422,67.5599975585938,4.5687313079834,7.62970495223999,3.85963797569275
"2019-06-29",28.4500007629395,23.7800006866455,2.26399993896484,3623.64501953125,95.8499984741211,74.8399963378906,7.98602676391602,8.11393642425537,3.7949059009552
"2019-06-30",30.8299999237061,23.25,17.7724990844727,4769.71240234375,95.5299987792969,66.0500030517578,6.13502168655396,7.23805713653564,4.35838270187378
"2019-07-01",28.1700000762939,23.2800006866455,23.9790000915527,3330.48754882812,92.2300033569336,79.3000030517578,5.36887311935425,8.41692924499512,4.11888456344604
"2019-07-02",29.5400009155273,24.8700008392334,1.81649994850159,3674.88623046875,81.879997253418,67.5599975585938,9.04705715179443,9.49560546875,6.34177255630493
"2019-07-03",31.4899997711182,24.5400009155273,7.28599977493286,4368.85546875,80.3499984741211,52.8499984741211,6.88378572463989,7.69715404510498,3.8757963180542
"2019-07-04",31.6700000762939,24.2000007629395,3.1010000705719,4857.90771484375,85.5599975585938,57.439998626709,5.22025346755981,5.57633876800537,3.31598448753357
"2019-07-05",31.5,24.0699996948242,1.09049999713898,5655.00390625,84.7900009155273,65.1100006103516,5.96742486953735,6.3250880241394,3.71244883537292
"2019-07-06",31.7900009155273,24.1900005340576,6.94449996948242,5795.26904296875,82.129997253418,63.3400001525879,5.28542900085449,6.31935787200928,4.09850645065308
"2019-07-07",31.5400009155273,23.5100002288818,6.20149993896484,4722.2001953125,91.4599990844727,63.25,6.35675811767578,6.5541787147522,3.40661096572876
"2019-07-08",31.0499992370605,23.5599994659424,6.01599979400635,4681.00341796875,89.6399993896484,65.120002746582,5.95826482772827,6.32157707214355,3.80637001991272
"2019-07-09",31.3500003814697,23.0300006866455,1.65799999237061,4488.013671875,87.2600021362305,60.4500007629395,6.55453634262085,7.2870044708252,4.20734548568726
"2019-07-10",29.8899993896484,23.3700008392334,3.08400011062622,4769.71826171875,87.7699966430664,61.5699996948242,7.89116191864014,8.10003662109375,4.97583103179932
"2019-07-11",31.6499996185303,23.1900005340576,2.85249996185303,6140.673828125,90.8099975585938,63.4500007629395,5.32371711730957,5.85723972320557,3.06496858596802
"2019-07-12",31.3099994659424,23.8400001525879,0.186000004410744,6463.72216796875,89.8899993896484,61.6500015258789,4.13997220993042,4.71276187896729,2.62518644332886
"2019-07-13",31.3700008392334,24.2000007629395,5.67850017547607,6273.529296875,89.2300033569336,63.7599983215332,4.05716705322266,4.7829909324646,2.99427628517151
"2019-07-14",31.2999992370605,24.1000003814697,14.7600002288818,5705.0849609375,87.9700012207031,61.0999984741211,4.32066440582275,5.10414981842041,2.70446276664734
"2019-07-15",30.4500007629395,23.4400005340576,6.61950016021729,NA,NA,NA,NA,NA,NA
"2019-07-16",26.7399997711182,22.3700008392334,50.7355003356934,2897.94750976562,92.3099975585938,77.8399963378906,5.5652322769165,6.39834451675415,2.66281914710999
"2019-07-17",27.1800003051758,22.1399993896484,29.0305004119873,2528.22729492188,93.620002746582,68.3899993896484,4.26905012130737,7.69292259216309,4.14051914215088
"2019-07-18",27.7299995422363,23.9099998474121,34.398998260498,2599.45581054688,93.4400024414062,75.4000015258789,9.87746810913086,11.0414018630981,7.66779661178589
"2019-07-19",30.6200008392334,24.1800003051758,0.638999998569489,3432.84545898438,92.4499969482422,71.4400024414062,8.18715190887451,8.42508316040039,5.58955001831055
"2019-07-20",30.7000007629395,23.9699993133545,16.6205005645752,4349.2294921875,91.379997253418,67.5199966430664,4.91727733612061,5.27922964096069,3.3262038230896
"2019-07-21",29.9899997711182,23.8299999237061,24.6595001220703,3815.89599609375,90.879997253418,68.8300018310547,3.66141796112061,4.07993698120117,2.53478026390076
